12	0	4	2.1	13.05	0.0834992	0.325	0.0131309	0.210817	0.20429	0.104568	0.0252774	0.00504808	3.36749	12.1531	0.0782138	0.519013	0.000329176	0.274129	0.25756	0.147845	0.0768645	0.0226511
12	1	0	0.4	5.7	0.0294463	0.375	0.0131663	0.00857143	0.0348214	0.094881	0.0579167	0.0288095	0.830662	10.7522	0.0558697	0.764444	0.000344438	0.0379043	0.121446	0.209246	0.160338	0.0881271
12	1	1	1.75	16.675	0.104062	0.4	0.0130611	0.199181	0.301578	0.139143	0.0573199	0.00277778	1.94615	11.3938	0.0707721	0.663325	0.000262097	0.184148	0.292918	0.188819	0.0990635	0.0173472
12	1	2	1.425	15.4	0.0994512	0.5	0.0131614	0.238544	0.212287	0.137138	0.0422505	0.0197802	1.57936	11.8254	0.0767478	1.04881	0.000236278	0.278146	0.255072	0.191175	0.122584	0.0634794
12	1	3	1.65	15.175	0.0928554	0.375	0.0131149	0.261869	0.223734	0.0886728	0.0488724	0.00185185	1.79652	12.1365	0.0738474	0.61998	0.000274397	0.257766	0.256506	0.13726	0.101335	0.0115648
12	1	4	1.725	13.125	0.0893165	0.625	0.0132007	0.218112	0.208676	0.0741452	0.0469699	0.0191425	2.99155	11.9754	0.0819758	1.31696	0.000326451	0.26754	0.260732	0.129237	0.103003	0.0846486
12	2	0	1.025	12.65	0.0770947	0.4	0.0131607	0.102083	0.184484	0.118056	0.0648214	0.0277778	1.42281	12.5091	0.0778412	0.860233	0.000311547	0.1612	0.251319	0.177222	0.141313	0.156643
12	2	1	1.3	13.375	0.088324	0.525	0.0131866	0.180731	0.269787	0.078316	0.0329087	0.0102564	1.64621	11.9993	0.0791514	0.999687	0.000327068	0.230185	0.275617	0.127591	0.0832799	0.0531085
12	2	2	1.875	12.3	0.0887836	0.375	0.0131624	0.217221	0.180788	0.125508	0.019426	0.00705645	2.85646	11.3671	0.0829052	1.1333	0.000301713	0.243466	0.233046	0.177556	0.0515817	0.0392265
12	2	3	2.55	17.85	0.106307	0.65	0.0130984	0.261719	0.320399	0.0974306	0.0194079	0.00828008	3.14603	11.3832	0.0687828	1.66658	0.000285367	0.293565	0.278077	0.156565	0.0683767	0.0397945
12	2	4	1.95	13.7	0.082535	0.55	0.0132002	0.212299	0.24777	0.0433161	0.0355811	0.005	2.98287	12.602	0.0775362	1.07121	0.000312527	0.253788	0.278235	0.085407	0.0797333	0.031225
15	0	0	27.5	24.875	0.250474	0.225	0.0135484	0.507736	0.391098	0.0911343	0.00758618	0.00199101	9.35414	3.37037	0.035554	0.523808	0.000384922	0.118434	0.109072	0.0408886	0.0142853	0.00654675
15	0	1	3.275	19.3	0.122354	0.2	0.0130689	0.304835	0.283628	0.12362	0.0479456	0.0149724	3.32406	11.1315	0.0689947	0.458258	0.00022947	0.268529	0.269829	0.163665	0.0847484	0.0471386
15	0	2	2.7	18.725	0.111951	0.225	0.0131917	0.235975	0.271037	0.158695	0.0543204	0.0299716	3.16386	11.296	0.0692197	0.417582	0.000254658	0.260681	0.231932	0.195752	0.0916784	0.110292
15	0	3	2	17.3	0.113826	0.375	0.0132249	0.292271	0.240561	0.145925	0.0574157	0.0119048	2.08567	10.6799	0.070403	0.885649	0.000273841	0.260197	0.266847	0.171174	0.108956	0.041921
15	0	4	2.175	15.1	0.103341	0.4	0.0131156	0.221625	0.266077	0.0974312	0.0511534	0.0137127	2.47878	11.4582	0.0797295	0.7	0.000340321	0.229893	0.234662	0.140181	0.102798	0.042353
15	1	0	0.45	8.825	0.042805	0.3	0.0129783	0.0025	0.0741667	0.122292	0.0270833	0.065625	0.739932	13.0727	0.0650875	0.509902	0.000222108	0.0156125	0.159902	0.255817	0.0992813	0.195187
15	1	1	2.55	18.325	0.109865	0.15	0.0131129	0.290387	0.273538	0.118823	0.049544	0.0177083	2.86313	11.1588	0.0665615	0.421307	0.000349626	0.224121	0.254078	0.1442	0.0860448	0.0610154
15	1	2	2.35	19.35	0.115154	0.475	0.0132482	0.260741	0.265415	0.187055	0.0425977	0.0126691	2.38275	10.7855	0.0657351	1.16163	0.000327275	0.248504	0.22681	0.197145	0.0936131	0.0454099
15	1	3	2.625	18.2	0.117651	0.125	0.0131173	0.258359	0.296488	0.159001	0.0239572	0.0121958	2.76304	10.824	0.0733669	0.399218	0.00032466	0.248361	0.23007	0.197193	0.0477909	0.0390288
